stop_id,stop_name,stop_lat,stop_lon
Baegd741,GEROMPONT Avenue des DǸportǸs 74,50.651957,4.890238
Baegd742,GEROMPONT Avenue des DǸportǸs 74,50.651979,4.8901
Baegegl1,AUTRE-EGLISE Eglise,50.663006,4.923742
Baegegl2,AUTRE-EGLISE Eglise,50.663072,4.923668
Baeggar1,AUTRE-EGLISE Gare,50.663871,4.918392
Baeggar2,AUTRE-EGLISE Gare,50.663952,4.918374
Baegm501,AUTRE-EGLISE Rue de la MǦlǸe 50,50.659472,4.909393
Baegm502,AUTRE-EGLISE Rue de la MǦlǸe 50,50.659817,4.909815
Baegpon1,AUTRE-EGLISE Pont (Rue de la Gare),50.655287,4.898794
Baegpon2,AUTRE-EGLISE Pont (Rue de la Gare),50.655417,4.89932
Baegpon3,AUTRE-EGLISE Pont (Ch. Rowart),50.654906,4.897708
Baegpon4,AUTRE-EGLISE Pont (Ch. Rowart),50.654849,4.897877
Baisbar1,AISCHE-EN-REFAIL Baraque,50.598664,4.823755
Balsbeg1,ALSEMBERG Begraafplaats van Vorst,50.755765,4.332129
Balsbeg2,ALSEMBERG Begraafplaats van Vorst,50.75634,4.331835
Balsnay1,ALSEMBERG Genstberg,50.746639,4.332376
Balsnay2,ALSEMBERG Genstberg,50.746507,4.332114
Balsnie1,ALSEMBERG Grootevelde,50.74951,4.333963
Balsnie2,ALSEMBERG Grootevelde,50.749572,4.333816
Balssvi1,ALSEMBERG Sint-Victor,50.74178,4.334454
Balssvi2,ALSEMBERG Sint-Victor,50.7417,4.334437
Balswin2,ALSEMBERG Winderickxplein,50.739697,4.337933
Balswin3,ALSEMBERG Winderickxplein,50.739739,4.338127
Balswsa1,ALSEMBERG Rondenbos,50.751617,4.333343
Balswsa2,ALSEMBERG Rondenbos,50.75161,4.333215
Barcast1,ARCHENNES Ancienne Station,50.747806,4.69168
Barcast2,ARCHENNES Ancienne Station,50.747729,4.691642
Barcbav1,ARCHENNES Bavay,50.749926,4.686037
Barcbav2,ARCHENNES Bavay,50.749856,4.685973
Barchez1,ARCHENNES HǸzidelle,50.753358,4.666983
Barchez2,ARCHENNES HǸzidelle,50.753238,4.667087
Barchoc1,ARCHENNES Hocaille,50.751482,4.672244
Barchoc2,ARCHENNES Hocaille,50.7514,4.672246
Barcpre1,ARCHENNES PrǸval,50.751069,4.680098
Barcpre2,ARCHENNES PrǸval,50.750923,4.680298
Barcsta1,ARCHENNES Station,50.754408,4.662788
Barcsta2,ARCHENNES Station,50.754332,4.662745
Barqbar1,ARQUENNES Bois d'Arpes,50.578466,4.295791
Barqbar2,ARQUENNES Bois d'Arpes,50.578529,4.296069
Barqbco1,ARQUENNES Bon Conseil,50.571325,4.283131
Barqbco2,ARQUENNES Bon Conseil,50.571563,4.284425
Barqhpe1,ARQUENNES Hameau Petit,50.572695,4.289281
Barqhpe2,ARQUENNES Hameau Petit,50.572598,4.289478
Barqhro1,ARQUENNES Hameau Roland,50.56084,4.278228
Barqhro2,ARQUENNES Hameau Roland,50.561444,4.2789
Barqhro4,ARQUENNES Hameau Roland,50.561425,4.277202
Barqpla1,ARQUENNES Place,50.567303,4.274677
Barqpla2,ARQUENNES Place,50.567263,4.274804
Barqpwa1,ARQUENNES Pont de Warchais,50.566122,4.28208
Barqpwa2,ARQUENNES Pont de Warchais,50.565715,4.282026
Barqres1,ARQUENNES RǸsidence,50.569703,4.285872
Barqres2,ARQUENNES RǸsidence,50.569619,4.286054
Bauddel1,AUDERGHEM MǸtro Delta,50.818178,4.404453
Bauddel2,AUDERGHEM MǸtro Delta,50.81746,4.405233
Baudhan1,AUDERGHEM Hankar,50.821893,4.405377
Baudhan2,AUDERGHEM Hankar,50.82182,4.405319
Baudhde1,AUDERGHEM Herrmann-Debroux,50.81251,4.428119
Baudhde2,AUDERGHEM Herrmann-Debroux,50.812303,4.429069
Baudsju1,AUDERGHEM Eglise Saint-Julien,50.821073,4.408217
Baudsju2,AUDERGHEM Eglise Saint-Julien,50.820602,4.409496
Baudsta2,AUDERGHEM Rouge-Cloitre,50.811473,4.439553
Baudstr1,AUDERGHEM StratǸgie,50.824007,4.400848
Baudstr2,AUDERGHEM StratǸgie,50.824113,4.400498
Baudtri1,AUDERGHEM Triomphe,50.817129,4.400229
Baudtri2,AUDERGHEM Triomphe,50.817041,4.400554
Baudulb1,AUDERGHEM ULB Jardin Massart,50.813449,4.433408
Baudulb2,AUDERGHEM ULB Jardin Massart,50.813128,4.434163
Baudvdr1,AUDERGHEM Van Drommen,50.819164,4.414803
Baudvdr2,AUDERGHEM Van Drommen,50.818837,4.415619
Baudvdu1,AUDERGHEM Val Duc,50.817554,4.420973
Baudvdu2,AUDERGHEM Val Duc,50.817685,4.41991
Baudwav1,AUDERGHEM Shopping,50.816827,4.424764
Baudwav2,AUDERGHEM Shopping,50.815302,4.425735
Bbaualz1,BAULERS AlzǸmont,50.607839,4.360512
Bbaualz2,BAULERS AlzǸmont,50.607748,4.360631
Bbaubru1,BAULERS ChaussǸe de Bruxelles,50.610317,4.336724
Bbaubru2,BAULERS ChaussǸe de Bruxelles,50.610169,4.336421
Bbaucai1,BAULERS Rue aux Cailloux,50.612027,4.359574
Bbaucai2,BAULERS Rue aux Cailloux,50.611994,4.360134
Bbaucba1,BAULERS CitǸ Baulers,50.606223,4.347829
Bbaucba2,BAULERS CitǸ Baulers,50.606277,4.34857
Bbaueco1,BAULERS Ecole,50.614752,4.351307
Bbauegl1,BAULERS Eglise,50.61334,4.353054
Bbauegl2,BAULERS Eglise,50.613413,4.352913
Bbauham1,BAULERS Hameau,50.610051,4.364594
Bbauham2,BAULERS Hameau,50.609967,4.364717
Bbaulil1,BAULERS Avenue des Lilas,50.605922,4.345583
Bbaulil2,BAULERS Avenue des Lilas,50.605786,4.345674
Bbaulos2,BAULERS Rue Lossignol,50.615259,4.340255
Bbautri1,BAULERS Trigodet,50.606792,4.352834
Bbautri2,BAULERS Trigodet,50.606705,4.352977
Bbbksth1,BIERBEEK Sint-Theresiakapel,50.800537,4.708744
Bbbksth2,BIERBEEK Sint-Theresiakapel,50.801182,4.708793
Bbch4br1,BRAINE-LE-CHATEAU Quatre Bras (Rue LibǸration),50.682965,4.272234
Bbch4br2,BRAINE-LE-CHATEAU Quatre Bras (Rue LibǸration),50.682892,4.272288
Bbch4br3,BRAINE-LE-CHATEAU Quatre Bras (Rue de Hal),50.68447,4.272198
Bbch4br4,BRAINE-LE-CHATEAU Quatre Bras (Rue de Hal),50.683524,4.272562
Bbch4br5,BRAINE-LE-CHATEAU Quatre Bras (Rue de Nivelles),50.682966,4.272958
Bbch4br6,BRAINE-LE-CHATEAU Quatre Bras (Rue de Nivelles),50.682214,4.273032
Bbchboi1,BRAINE-LE-CHATEAU Les BoignǸes,50.678244,4.300565
Bbchcab1,BRAINE-LE-CHATEAU Rue Cabiau,50.677973,4.274209
Bbchcab2,BRAINE-LE-CHATEAU Rue Cabiau,50.679301,4.273974
Bbchcbl1,BRAINE-LE-CHATEAU Cheval Blanc,50.69192,4.269112
Bbchcbl2,BRAINE-LE-CHATEAU Cheval Blanc,50.690646,4.269444
Bbchdev1,BRAINE-LE-CHATEAU Rue des DǸvouǸs,50.674915,4.27522
Bbchdev2,BRAINE-LE-CHATEAU Rue des DǸvouǸs,50.675013,4.275317
Bbchdra1,BRAINE-LE-CHATEAU Le Drabbe,50.68332,4.283891
Bbchdra2,BRAINE-LE-CHATEAU Le Drabbe,50.683088,4.284821
Bbchgod1,BRAINE-LE-CHATEAU Godeaux,50.681171,4.251858
Bbchgod2,BRAINE-LE-CHATEAU Godeaux,50.681159,4.252243
Bbchm381,BRAINE-LE-CHATEAU Maison 38,50.694949,4.26801
Bbchm382,BRAINE-LE-CHATEAU Maison 38,50.694473,4.268039
Bbchmai1,BRAINE-LE-CHATEAU La MaisonnǸe,50.666201,4.283557
Bbchmai2,BRAINE-LE-CHATEAU La MaisonnǸe,50.666113,4.284124
Bbchmin1,BRAINE-LE-CHATEAU Les Minous,50.670059,4.276836
Bbchmin2,BRAINE-LE-CHATEAU Les Minous,50.669595,4.277096
Bbchndb1,BRAINE-LE-CHATEAU Rue Notre Dame au Bois,50.680465,4.261122
Bbchndb2,BRAINE-LE-CHATEAU Rue Notre Dame au Bois,50.680312,4.260572
Bbchpil1,BRAINE-LE-CHATEAU Pilori,50.682152,4.266517
Bbchpil2,BRAINE-LE-CHATEAU Pilori,50.681923,4.266173
Bbchrra2,BRAINE-LE-CHATEAU Rue des Radoux,50.683968,4.276473
Bbchrra3,BRAINE-LE-CHATEAU Rue des Radoux,50.683987,4.276088
Bbchsac1,BRAINE-LE-CHATEAU Rue du Sacrement,50.669359,4.30418
Bbchtry1,WAUTHIER-BRAINE Rue du Try,50.681788,4.297605
Bbchume1,BRAINE-LE-CHATEAU Usines Meurice,50.68032,4.245841
Bbchume2,BRAINE-LE-CHATEAU Usines Meurice,50.680285,4.246541
Bbcoben1,BRAINE-LE-COMTE Barri  re d'Enghien,50.617575,4.139017
Bbcoben2,BRAINE-LE-COMTE Barri  re d'Enghien,50.617941,4.138981
Bbcocou1,BRAINE-LE-COMTE Coulette,50.611895,4.1407
Bbcocou2,BRAINE-LE-COMTE Coulette,50.612116,4.140588
Bbcocvb1,BRAINE-LE-COMTE Clos du Vert Bois,50.605266,4.178024
Bbcocvb2,BRAINE-LE-COMTE Clos du Vert Bois,50.604876,4.178474
Bbcodam3,BRAINE-LE-COMTE Chemin des Dames,50.608078,4.155369
Bbcodam4,BRAINE-LE-COMTE Chemin des Dames,50.607842,4.154614
Bbcoeca1,BRAINE-LE-COMTE Route d'Ecaussinnes,50.603462,4.131957
Bbcoeco1,BRAINE-LE-COMTE Ecoles,50.607444,4.133316
Bbcoeco2,BRAINE-LE-COMTE Ecoles,50.607502,4.133172
Bbcogar1,BRAINE-LE-COMTE Gare - Quai 1,50.605539,4.137376
Bbcogar2,BRAINE-LE-COMTE Gare - Quai 2,50.605614,4.137556
Bbcogpl1,BRAINE-LE-COMTE Place,50.610999,4.135791
Bbcogpl2,BRAINE-LE-COMTE Place,50.610249,4.135231
Bbcohou3,BRAINE-LE-COMTE Houssi  re,50.609703,4.165383
Bbcohou4,BRAINE-LE-COMTE Houssi  re,50.609576,4.165807
Bbcolno1,BRAINE-LE-COMTE Lion Noir,50.614614,4.136759
Bbcolno2,BRAINE-LE-COMTE Lion Noir,50.614331,4.13647
Bbcomar1,BRAINE-LE-COMTE Marouset,50.609398,4.171579
Bbcomar2,BRAINE-LE-COMTE Marouset,50.609272,4.171574
Bbcopre1,BRAINE-LE-COMTE Prestremont,50.622651,4.142477
Bbcopre2,BRAINE-LE-COMTE Prestremont,50.622658,4.142132
Bbcoroy1,BRAINE-LE-COMTE Chemin Royal,50.626699,4.145205
Bbcoroy2,BRAINE-LE-COMTE Chemin Royal,50.626688,4.144916
Bbcoser1,BRAINE-LE-COMTE Rue de Serbie,50.605605,4.132982
Bbcoubo2,BRAINE-LE-COMTE Bourleau,50.606943,4.143349
Bbcoubo3,BRAINE-LE-COMTE Bourleau,50.607142,4.143393
Bbea3he1,BEAUVECHAIN Rue des 3 HǸros,50.76146,4.817582
Bbea3he2,BEAUVECHAIN Rue des 3 HǸros,50.761135,4.816996
Bbeaap11,BEAUVECHAIN AǸrodrome P1,50.753748,4.783771
Bbeaap12,BEAUVECHAIN AǸrodrome P1,50.753989,4.78366
Bbeaap51,BEAUVECHAIN AǸrodrome P5,50.772151,4.78095
Bbeaap52,BEAUVECHAIN AǸrodrome P5,50.772626,4.78065
Bbeabme1,LA BRUY ?RE Rue de MǸlin,50.761791,4.784516
Bbeabme2,LA BRUY ?RE Rue de MǸlin,50.761847,4.784693
Bbeacha1,BEAUVECHAIN Chapelle,50.775141,4.778459
Bbeacha2,BEAUVECHAIN Chapelle,50.775185,4.778569
Bbeaech1,L'ECLUSE Chapelle,50.776869,4.825436
Bbeaech2,L'ECLUSE Chapelle,50.776982,4.825406
Bbeaegl1,LA BRUY ?RE Eglise,50.763752,4.787179
Bbeaegl2,LA BRUY ?RE Eglise,50.763891,4.787439
Bbeagae1,L'ECLUSE Rue de Gaet,50.772814,4.831258
Bbeagae2,L'ECLUSE Rue de Gaet,50.772826,4.831386
Bbealbu3,BEAUVECHAIN Les Burettes,50.776416,4.792629
Bbealbu4,BEAUVECHAIN Les Burettes,50.776523,4.792525
Bbealon3,BEAUVECHAIN Rue Longue,50.770401,4.802758
Bbealon4,BEAUVECHAIN Rue Longue,50.770401,4.803064
Bbealou1,BEAUVECHAIN Rue de Louvain,50.780666,4.79189
Bbealou2,BEAUVECHAIN Rue de Louvain,50.780843,4.791639
Bbeamon1,BEAUVECHAIN Monument,50.780617,4.775675
Bbeamon2,BEAUVECHAIN Monument,50.780697,4.775665
Bbeaneu3,BEAUVECHAIN Rue Neuve,50.758659,4.782393
Bbeaneu4,BEAUVECHAIN Rue Neuve,50.758466,4.782333
Bbeapim1,BEAUVECHAIN Rue de Pymont,50.779171,4.781222
Bbeapim2,BEAUVECHAIN Rue de Pymont,50.779234,4.781117
Bbeardu1,BEAUVECHAIN Rue DuchǦne,50.768666,4.796185
Bbeardu2,BEAUVECHAIN Rue DuchǦne,50.768589,4.79623
Bbearwa1,BEAUVECHAIN Rue de Wahenge,50.767073,4.791569
Bbearwa2,BEAUVECHAIN Rue de Wahenge,50.76694,4.79152
Bbeascl1,BEAUVECHAIN SclimprǸ,50.763974,4.812637
Bbeascl2,BEAUVECHAIN SclimprǸ,50.763893,4.812638
Bbeasta1,BEAUVECHAIN Rue de la Station,50.779017,4.771107
Bbeasta2,BEAUVECHAIN Rue de la Station,50.77918,4.77122
Bbgeegl1,BIERGES Eglise,50.71136,4.589933
Bbgeegl2,BIERGES Eglise,50.711251,4.588862
Bbgelre1,"BIERGES ""La RǸserve""",50.702011,4.615563
Bbgelre2,"BIERGES ""La RǸserve""",50.702275,4.61542
Bbgepau1,BIERGES Pont Autoroute,50.712767,4.600178
Bbgepau2,BIERGES Pont Autoroute,50.712559,4.599786
Bbgerlr1,BIERGES Rue de La Roche,50.713581,4.580811
Bbgerlr2,BIERGES Rue de La Roche,50.713455,4.581027
Bbgever1,BIERGES Verseau,50.722411,4.581608
Bbgever2,BIERGES Verseau,50.722188,4.581716
Bbgevil1,BIERGES Village,50.70882,4.594978
Bbgevil2,BIERGES Village,50.70826,4.593832
Bbgewal1,BIERGES Walibi,50.704871,4.58739
Bbgewal2,BIERGES Walibi,50.704934,4.587309
Bbghcar1,BIERGHES Carri  re,50.691544,4.102506
Bbghcar2,BIERGHES Carri  re,50.691687,4.102505
Bbghepi1,BIERGHES Epine,50.70042,4.137935
Bbghepi2,BIERGHES Epine,50.700697,4.138547
Bbghgli1,BIERGHES Garage Limbourg,50.694022,4.114382
Bbghgli2,BIERGHES Garage Limbourg,50.694121,4.114315
Bbghpln1,BIERGHES Place LǸopold Nuttinck,50.69677,4.12007
Bbghsar1,BIERGHES Rue du Sartiau,50.697937,4.128748
Bbghsar2,BIERGHES Rue du Sartiau,50.698036,4.128678
Bbghsta1,BIERGHES Rue de la Station (Ch d'Enghien),50.695701,4.120553
Bbghsta2,BIERGHES Rue de la Station (Ch. d'Enghien),50.695749,4.120292
Bbghsta3,BIERGHES Rue de la Station (Route de Quenast),50.694451,4.120683
Bbghsta4,BIERGHES Rue de la Station (Route de Quenast),50.694643,4.120594
Bbiecim1,BIEZ Cimeti  re,50.729928,4.707708
Bbiecim2,BIEZ Cimeti  re,50.729524,4.708263
Bbiecoc1,BIEZ Cocrou,50.737504,4.717947
Bbiecoc2,BIEZ Cocrou,50.737594,4.718587
Bbiefon1,BIEZ Rue du Fond,50.738936,4.723778
Bbiefon2,BIEZ Rue du Fond,50.738745,4.723812
Bbiehec1,HEZE Ecoles,50.719429,4.720672
Bbiehec2,HEZE Ecoles,50.719389,4.72056
Bbiehev1,HEZE EntrǸe Village,50.723204,4.713553
Bbiehev2,HEZE EntrǸe Village,50.72327,4.713331
Bbiehpo1,HEZE Les Pommiers,50.718274,4.724447
Bbiehpo2,HEZE Les Pommiers,50.718138,4.724633
Bbiehss1,HEZE Chapelle du Saint-Sang,50.718758,4.72926
Bbiehss2,HEZE Chapelle du Saint-Sang,50.718677,4.729264
Bbiemor1,BIEZ Route de Morsaint,50.732565,4.703231
Bbiemor2,BIEZ Route de Morsaint,50.732606,4.703121
Bbiemse1,BIEZ Morsaint St-Eloy,50.722996,4.693185
Bbiemse2,BIEZ Morsaint St-Eloy,50.722914,4.693198
Bbiepon1,BIEZ Pont,50.723419,4.697398
Bbiepon2,BIEZ Pont,50.723352,4.697652
Bbiepre1,BIEZ PrǸventorium,50.726613,4.710538
Bbiepre2,BIEZ PrǸventorium,50.726586,4.710418
Bbiesbi1,BIEZ Sart-Biez,50.73233,4.731826
Bbiesbi2,BIEZ Sart-Biez,50.73227,4.731738
Bblaaca1,BRAINE-L'ALLEUD AcadǸmie,50.682238,4.36617
Bblaadm1,BRAINE-L'ALLEUD Administration Communale,50.668924,4.385314
Bblaadm2,BRAINE-L'ALLEUD Administration Communale,50.668875,4.385214
Bblaall1,BRAINE-L'ALLEUD Rue des AlliǸs,50.681044,4.377217
Bblaall2,BRAINE-L'ALLEUD Rue des AlliǸs,50.680956,4.377472
Bblaang1,BRAINE-L'ALLEUD Bd d'Angleterre,50.664996,4.379037
Bblaang2,BRAINE-L'ALLEUD Bd d'Angleterre,50.66513,4.378853
Bblaast1,BRAINE-L'ALLEUD Ancienne Station,50.684978,4.376608
Bblaast2,BRAINE-L'ALLEUD Ancienne Station,50.684977,4.376735
Bblabar1,BRAINE-L'ALLEUD Barri  re,50.669666,4.386898
Bblabfo1,BRAINE-L'ALLEUD Bonne Fosse,50.682702,4.393925
Bblabfo2,BRAINE-L'ALLEUD Bonne Fosse,50.682383,4.394104
Bblabos1,BRAINE-L'ALLEUD Bosquet,50.695968,4.343096
Bblabos2,BRAINE-L'ALLEUD Bosquet,50.695888,4.34312
Bblacar1,BRAINE-L'ALLEUD Carron,50.69499,4.337731
Bblacar2,BRAINE-L'ALLEUD Carron,50.694991,4.338122
Bblaccm1,BRAINE-L'ALLEUD Coll  ge - Gare AB,50.687155,4.386835
Bblacco1,BRAINE-L'ALLEUD C  tǸ du Coll  ge,50.68634,4.394267
Bblacco2,BRAINE-L'ALLEUD C  tǸ du Coll  ge,50.686177,4.392664
Bblacea1,BRAINE-L'ALLEUD Chǽteau d'Eau,50.711327,4.354132
Bblacea2,BRAINE-L'ALLEUD Chǽteau d'Eau,50.711085,4.354122
Bblacha1,BRAINE-L'ALLEUD La Chapelle,50.697038,4.365267
Bblacha2,BRAINE-L'ALLEUD La Chapelle,50.696845,4.365578
Bblacim2,BRAINE-L'ALLEUD Cimeti  re,50.687169,4.373242
Bblaece1,ERMITE Centre,50.714308,4.352086
Bblaece2,ERMITE Centre,50.714268,4.351974
Bblaegl1,ERMITE Eglise,50.707408,4.356892
Bblaegl2,ERMITE Eglise,50.707479,4.35663
Bblaelo1,BRAINE-L'ALLEUD Rue Jean Volders,50.689468,4.368604
Bblaeur1,BRAINE-L'ALLEUD Boulevard de l'Europe,50.682803,4.38409
Bblafab1,BRAINE-L'ALLEUD Fabrique,50.675706,4.362536
Bblafab2,BRAINE-L'ALLEUD Fabrique,50.67565,4.362627
Bblafos1,BRAINE-L'ALLEUD Rue des FossǸs,50.68351,4.371107
Bblafra1,BRAINE-L'ALLEUD Rue de la FraternitǸ (Av. Allard),50.673897,4.383746
Bblafra2,BRAINE-L'ALLEUD Rue de la FraternitǸ (Av. Allard),50.673079,4.384559
Bblafra3,BRAINE-L'ALLEUD Rue de la FraternitǸ (Desnouettes),50.673569,4.384433
Bblafrn1,BRAINE-L'ALLEUD Bd de France,50.666981,4.378084
Bblafrn2,BRAINE-L'ALLEUD Bd de France,50.667052,4.37836
Bblager1,BRAINE-L'ALLEUD Avenue Germinal,50.672372,4.390308
Bblagr01,BRAINE-L'ALLEUD Gare - Quai 1,50.684482,4.375474
Bblagr02,BRAINE-L'ALLEUD Gare - Quai 2,50.684256,4.37543
Bblagr03,BRAINE-L'ALLEUD Gare - Quai 3,50.684092,4.375399
Bblagr04,BRAINE-L'ALLEUD Gare - Quai 4,50.683862,4.375368
Bblagr05,BRAINE-L'ALLEUD Gare - Quai 5,50.683644,4.37535
Bblagr06,BRAINE-L'ALLEUD Gare - Quai 6,50.683194,4.375267
Bblagr07,BRAINE-L'ALLEUD Gare - Quai 7,50.682995,4.375224
Bblagr08,BRAINE-L'ALLEUD Gare - Quai 8,50.682718,4.375174
Bblagr09,BRAINE-L'ALLEUD Gare - Quai 9,50.682511,4.375931
Bblagr10,BRAINE-L'ALLEUD Gare - Quai 10,50.683099,4.37605
Bblague1,BRAINE-L'ALLEUD Rue au GuǸ,50.679785,4.37002
Bblague2,BRAINE-L'ALLEUD Rue au GuǸ,50.680152,4.370136
Bblahop1,BRAINE-L'ALLEUD H  pital,50.683261,4.367437
Bblajap1,BRAINE-L'ALLEUD Av. du Japon,50.667991,4.384519
Bblaljo1,BRAINE-L'ALLEUD Avenue L. Jourez,50.685213,4.370608
Bblamer1,BRAINE-L'ALLEUD Merbraine,50.683362,4.389447
Bblamer2,BRAINE-L'ALLEUD Merbraine,50.683307,4.389119
Bblamp5,BRAINE-L'ALLEUD Mont-Saint-Pont (Ch. Bara),50.700162,4.363845
Bblamsj1,BRAINE-L'ALLEUD Route de Mont-Saint-Jean,50.686373,4.385877
Bblamsj2,BRAINE-L'ALLEUD Route de Mont-Saint-Jean,50.685861,4.383147
Bblamsj3,BRAINE-L'ALLEUD Route de Mont-St-Jean (Rte Lion),50.685282,4.386365
Bblamsp1,BRAINE-L'ALLEUD Mont-Saint-Pont (Ch. de Tubize),50.699225,4.360751
Bblamsp2,BRAINE-L'ALLEUD Mont-Saint-Pont (Ch. d'Alsemberg),50.698929,4.36245
Bblamsp3,BRAINE-L'ALLEUD Mont-Saint-Pont (Ch. d'Alsemberg),50.698564,4.362993
Bblamsp4,BRAINE-L'ALLEUD Mont-Saint-Pont (Ch. Bara),50.70009,4.363903
Bblaniv1,BRAINE-L'ALLEUD Route de Nivelles,50.682012,4.399732
Bblaniv2,BRAINE-L'ALLEUD Route de Nivelles,50.681931,4.399917
Bblapar1,BRAINE-L'ALLEUD Paradis,50.671005,4.369004
Bblapet1,BRAINE-L'ALLEUD Avenue des PǸtunias,50.672931,4.387295
Bblaphi1,BRAINE-L'ALLEUD Philippe,50.698262,4.356723
Bblaphi2,BRAINE-L'ALLEUD Philippe,50.697799,4.354958
Bblapin1,BRAINE-L'ALLEUD Dr  ve des Pins,50.729005,4.342152
Bblapin2,BRAINE-L'ALLEUD Dr  ve des Pins,50.728805,4.342072
Bblapje1,BRAINE-L'ALLEUD Rue de Petit Jean,50.681751,4.370916
Bblapje2,BRAINE-L'ALLEUD Rue de Petit Jean,50.681751,4.372395
Bblapra1,BRAINE-L'ALLEUD Chemin de la Praye,50.69313,4.330183
Bblapra2,BRAINE-L'ALLEUD Chemin de la Praye,50.693058,4.330241
Bblapri1,BRAINE-L'ALLEUD Avenue du PrieurǸ,50.717663,4.349804
Bblapri2,BRAINE-L'ALLEUD Avenue du PrieurǸ,50.717102,4.349987
Bblapss1,BRAINE-L'ALLEUD Place Saint SǸbastien,50.679358,4.384691
Bblaqsj1,BRAINE-L'ALLEUD Quartier Saint Jacques,50.678998,4.366313
Bblaqsj2,BRAINE-L'ALLEUD Quartier Saint Jacques,50.679142,4.366552
Bblarbe1,BRAINE-L'ALLEUD RIVA BELLA,50.684099,4.380472
Bblarbe2,BRAINE-L'ALLEUD RIVA BELLA,50.684068,4.380589
Bblasmo1,BRAINE-L'ALLEUD Sart-Moulin,50.696974,4.348883
Bblasmo2,BRAINE-L'ALLEUD Sart-Moulin,50.696975,4.349166
Bblasol1,BRAINE-L'ALLEUD Rue de la SolidaritǸ,50.670924,4.385734
Bblasse1,BRAINE-L'ALLEUD Rue Saint SǸbastien,50.678384,4.379602
Bblasse2,BRAINE-L'ALLEUD Rue Saint SǸbastien,50.677964,4.380132
Bblasta1,BRAINE-L'ALLEUD Stade,50.677929,4.386035
Bblatet1,BRAINE-L'ALLEUD Timpe et Tard,50.672549,4.35696
Bblatet2,BRAINE-L'ALLEUD Timpe et Tard,50.672485,4.357039
Bblavba1,BRAINE-L'ALLEUD VallǸe Bailly,50.68565,4.378166
Bblavba2,BRAINE-L'ALLEUD VallǸe Bailly,50.685569,4.378183
Bblavhu2,BRAINE-L'ALLEUD Avenue Victor Hugo,50.686458,4.398807
Bblavol2,BRAINE-L'ALLEUD Rue Jean Volders,50.690976,4.370196
Bbldass1,BLANDEN AssemblǸe,50.820736,4.703004
Bbldass2,BLANDEN AssemblǸe,50.820752,4.70323
Bbldgar1,BLANDEN Oud Station,50.827234,4.701108
Bbldgar2,BLANDEN Oud Station,50.827247,4.701336
Bbldmun1,BLANDEN Munitiedepot,50.81588,4.704366
Bbldmun2,BLANDEN Munitiedepot,50.815896,4.704591
Bbldvaa1,BLANDEN Vaalbeek,50.831505,4.699895
Bbldvaa2,BLANDEN Vaalbeek,50.831508,4.699969
Bblmcel1,BLANMONT Cabine Electrique,50.620977,4.639212
Bblmcel2,BLANMONT Cabine Electrique,50.620906,4.639151
Bblmpch1,BLANMONT PrǸ    la Chambre,50.622856,4.647913
Bblmpch2,BLANMONT PrǸ    la Chambre,50.622638,4.647144
Bblmpro1,BLANMONT Route Provinciale,50.618465,4.645698
Bblmpro2,BLANMONT Route Provinciale,50.618602,4.645669
Bblmwma1,BLANMONT Av. Werner Marchand,50.614584,4.647512
Bblmwma2,BLANMONT Av. Werner Marchand,50.614526,4.647418
Bbonbcr1,BONLEZ Chemin Bernard Croix,50.705391,4.690523
Bbonbcr2,BONLEZ Chemin Bernard Croix,50.705346,4.690629
Bboncfv1,BONLEZ Chemin du Fort des Voiles,50.711148,4.698683
Bboncgs1,BIEZ Chemin du Grand Sart,50.716637,4.699476
Bboncha1,BONLEZ Chǽteau,50.709037,4.691903
Bboncha2,BONLEZ Chǽteau,50.709574,4.692145
Bbonegl1,BONLEZ Eglise,50.70169,4.689441
Bbonegl2,BONLEZ Eglise,50.70169,4.689568
Bboneta1,BONLEZ Etangs,50.716975,4.694103
Bboneta2,BONLEZ Etangs,50.717148,4.694225
Bborbif1,BORNIVAL Bifurcation,50.609018,4.27684
Bborbif2,BORNIVAL Bifurcation,50.608825,4.277079
Bborche1,BORNIVAL Le ChǦne,50.608281,4.281
Bborche2,BORNIVAL Le ChǦne,50.608189,4.281311
Bborcro1,BORNIVAL Croiseau,50.613552,4.258148
Bborcro2,BORNIVAL Croiseau,50.613599,4.259114
Bborppa1,BORNIVAL Petit Paradis,50.612158,4.266683
Bborppa2,BORNIVAL Petit Paradis,50.612199,4.266046
Bbosdra1,BOST Dragonder,50.796738,4.93671
Bbosdra2,BOST Dragonder,50.796746,4.936581
Bboseco1,BOST School,50.788979,4.942731
Bboseco2,BOST School,50.7883,4.943155
Bbosgar1,BOST Station,50.791608,4.940557
Bbosgar2,BOST Station,50.791648,4.940386
Bboueta1,BOUSVAL Etang,50.619259,4.518621
Bboueta2,BOUSVAL Etang,50.61915,4.518554
Bboufsm1,BOUSVAL Ferme Saint-Martin,50.614874,4.502947
Bboufsm2,BOUSVAL Ferme Saint-Martin,50.614791,4.503979
Bbougar1,BOUSVAL Gare,50.616851,4.511147
Bbougar2,BOUSVAL Gare,50.616823,4.511336
Bbougbl1,BOUSVAL Gare Basse Laloux,50.622107,4.525624
Bbougbl2,BOUSVAL Gare Basse Laloux,50.622049,4.525712
Bbounci1,NOIRHAT CitǸ,50.626962,4.530072
Bbounci2,NOIRHAT CitǸ,50.627763,4.531129
